timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,,
1.65546E+12,312,logout,200,OK,Workers 1-144,text,TRUE,,2466,461,87,87,http://localhost/logout,312,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-144,text,TRUE,,482,0,87,87,null,0,0,0,,,,,,
1.65546E+12,324,logout,200,OK,Workers 1-106,text,TRUE,,2464,467,86,86,http://localhost/logout,324,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-106,text,TRUE,,481,0,86,86,null,0,0,0,,,,,,
1.65546E+12,347,logout,200,OK,Workers 1-122,text,TRUE,,2376,476,85,85,http://localhost/logout,347,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-122,text,TRUE,,482,0,85,85,null,0,0,0,,,,,,
1.65546E+12,358,logout,200,OK,Workers 1-22,text,TRUE,,2377,464,84,84,http://localhost/logout,358,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-22,text,TRUE,,480,0,84,84,null,0,0,0,,,,,,
1.65546E+12,386,logout,200,OK,Workers 1-111,text,TRUE,,2376,479,83,83,http://localhost/logout,386,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-111,text,TRUE,,482,0,83,83,null,0,0,0,,,,,,
1.65546E+12,397,logout,200,OK,Workers 1-64,text,TRUE,,2464,458,82,82,http://localhost/logout,397,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-64,text,TRUE,,480,0,82,82,null,0,0,0,,,,,,
1.65546E+12,16198,Purchase Items,200,OK,Workers 1-36,text,TRUE,,3681,2047,81,81,http://localhost/purchaseCart,16198,0,0,,,,,,
1.65546E+12,471,logout,200,OK,Workers 1-65,text,TRUE,,2465,455,81,81,http://localhost/logout,471,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-65,text,TRUE,,480,0,81,81,null,0,0,0,,,,,,
1.65546E+12,476,logout,200,OK,Workers 1-66,text,TRUE,,2464,470,80,80,http://localhost/logout,476,0,1,,,,,,
1.65546E+12,1,Debug Sampler,200,OK,Workers 1-66,text,TRUE,,480,0,80,80,null,0,0,0,,,,,,
1.65546E+12,484,logout,200,OK,Workers 1-1,text,TRUE,,2464,452,79,79,http://localhost/logout,484,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-1,text,TRUE,,477,0,79,79,null,0,0,0,,,,,,
1.65546E+12,495,logout,200,OK,Workers 1-3,text,TRUE,,2465,458,78,78,http://localhost/logout,495,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-3,text,TRUE,,477,0,78,78,null,0,0,0,,,,,,
1.65546E+12,502,logout,200,OK,Workers 1-68,text,TRUE,,2464,461,77,77,http://localhost/logout,502,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-68,text,TRUE,,480,0,77,77,null,0,0,0,,,,,,
1.65546E+12,529,logout,200,OK,Workers 1-63,text,TRUE,,2463,476,76,76,http://localhost/logout,529,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-63,text,TRUE,,480,0,76,76,null,0,0,0,,,,,,
1.65546E+12,547,logout,200,OK,Workers 1-124,text,TRUE,,2464,464,75,75,http://localhost/logout,547,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-124,text,TRUE,,482,0,75,75,null,0,0,0,,,,,,
1.65546E+12,572,logout,200,OK,Workers 1-150,text,TRUE,,2466,449,74,74,http://localhost/logout,572,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-150,text,TRUE,,482,0,74,74,null,0,0,0,,,,,,
1.65546E+12,585,logout,200,OK,Workers 1-61,text,TRUE,,2464,452,73,73,http://localhost/logout,585,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-61,text,TRUE,,480,0,73,73,null,0,0,0,,,,,,
1.65546E+12,604,logout,200,OK,Workers 1-60,text,TRUE,,2466,467,72,72,http://localhost/logout,603,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-60,text,TRUE,,480,0,72,72,null,0,0,0,,,,,,
1.65546E+12,17265,Purchase Items,200,OK,Workers 1-32,text,TRUE,,3680,2047,71,71,http://localhost/purchaseCart,17265,0,0,,,,,,
1.65546E+12,627,logout,200,OK,Workers 1-62,text,TRUE,,2465,449,71,71,http://localhost/logout,627,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-62,text,TRUE,,480,0,71,71,null,0,0,0,,,,,,
1.65546E+12,646,logout,200,OK,Workers 1-53,text,TRUE,,2466,464,70,70,http://localhost/logout,646,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-53,text,TRUE,,480,0,70,70,null,0,0,0,,,,,,
1.65546E+12,666,logout,200,OK,Workers 1-8,text,TRUE,,2377,476,69,69,http://localhost/logout,666,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-8,text,TRUE,,477,0,69,69,null,0,0,0,,,,,,
1.65546E+12,5001,Purchase Items,200,OK,Workers 1-147,text,TRUE,,3605,2023,68,68,http://localhost/purchaseCart,5001,0,0,,,,,,
1.65546E+12,682,logout,200,OK,Workers 1-149,text,TRUE,,2466,464,68,68,http://localhost/logout,682,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-149,text,TRUE,,482,0,68,68,null,0,0,0,,,,,,
1.65546E+12,18828,Purchase Items,200,OK,Workers 1-129,text,TRUE,,3681,2059,67,67,http://localhost/purchaseCart,18828,0,0,,,,,,
1.65546E+12,715,logout,200,OK,Workers 1-80,text,TRUE,,2465,476,67,67,http://localhost/logout,715,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-80,text,TRUE,,479,0,67,67,null,0,0,0,,,,,,
1.65546E+12,726,logout,200,OK,Workers 1-56,text,TRUE,,2465,479,66,66,http://localhost/logout,725,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-56,text,TRUE,,480,0,66,66,null,0,0,0,,,,,,
1.65546E+12,748,logout,200,OK,Workers 1-16,text,TRUE,,2465,473,65,65,http://localhost/logout,748,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-16,text,TRUE,,480,0,65,65,null,0,0,0,,,,,,
1.65546E+12,764,logout,200,OK,Workers 1-50,text,TRUE,,2465,452,64,64,http://localhost/logout,764,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-50,text,TRUE,,480,0,64,64,null,0,0,0,,,,,,
1.65546E+12,774,logout,200,OK,Workers 1-17,text,TRUE,,2465,458,63,63,http://localhost/logout,774,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-17,text,TRUE,,479,0,63,63,null,0,0,0,,,,,,
1.65546E+12,787,logout,200,OK,Workers 1-54,text,TRUE,,2464,467,62,62,http://localhost/logout,787,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-54,text,TRUE,,480,0,62,62,null,0,0,0,,,,,,
1.65546E+12,823,logout,200,OK,Workers 1-46,text,TRUE,,2465,473,61,61,http://localhost/logout,823,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-46,text,TRUE,,480,0,61,61,null,0,0,0,,,,,,
1.65546E+12,25308,Purchase Items,200,OK,Workers 1-7,text,TRUE,,3681,2023,60,60,http://localhost/purchaseCart,25308,0,1,,,,,,
1.65546E+12,886,logout,200,OK,Workers 1-70,text,TRUE,,2465,473,60,60,http://localhost/logout,886,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-70,text,TRUE,,480,0,60,60,null,0,0,0,,,,,,
1.65546E+12,16883,Purchase Items,200,OK,Workers 1-14,text,TRUE,,3680,1999,59,59,http://localhost/purchaseCart,16883,0,1,,,,,,
1.65546E+12,920,logout,200,OK,Workers 1-71,text,TRUE,,2466,464,59,59,http://localhost/logout,920,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-71,text,TRUE,,480,0,59,59,null,0,0,0,,,,,,
1.65546E+12,14165,Purchase Items,200,OK,Workers 1-120,text,TRUE,,3681,2011,58,58,http://localhost/purchaseCart,14165,0,1,,,,,,
1.65546E+12,974,logout,200,OK,Workers 1-2,text,TRUE,,2465,461,58,58,http://localhost/logout,974,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-2,text,TRUE,,476,0,58,58,null,0,0,0,,,,,,
1.65546E+12,18125,Purchase Items,200,OK,Workers 1-143,text,TRUE,,3680,2035,57,57,http://localhost/purchaseCart,18125,0,0,,,,,,
1.65546E+12,15098,Purchase Items,200,OK,Workers 1-133,text,TRUE,,3681,2023,57,57,http://localhost/purchaseCart,15098,0,0,,,,,,
1.65546E+12,1025,logout,200,OK,Workers 1-82,text,TRUE,,2465,467,57,57,http://localhost/logout,1025,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-82,text,TRUE,,480,0,57,57,null,0,0,0,,,,,,
1.65546E+12,5181,Purchase Items,200,OK,Workers 1-146,text,TRUE,,3681,2023,56,56,http://localhost/purchaseCart,5181,0,0,,,,,,
1.65546E+12,1074,logout,200,OK,Workers 1-83,text,TRUE,,2465,476,56,56,http://localhost/logout,1074,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-83,text,TRUE,,480,0,56,56,null,0,0,0,,,,,,
1.65546E+12,1091,logout,200,OK,Workers 1-87,text,TRUE,,2465,461,55,55,http://localhost/logout,1091,0,0,,,,,,
1.65546E+12,1,Debug Sampler,200,OK,Workers 1-87,text,TRUE,,480,0,55,55,null,0,0,0,,,,,,
1.65546E+12,14717,Purchase Items,200,OK,Workers 1-125,text,TRUE,,3680,1987,54,54,http://localhost/purchaseCart,14717,0,1,,,,,,
1.65546E+12,1110,logout,200,OK,Workers 1-85,text,TRUE,,2465,473,54,54,http://localhost/logout,1110,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-85,text,TRUE,,480,0,54,54,null,0,0,0,,,,,,
1.65546E+12,1125,logout,200,OK,Workers 1-135,text,TRUE,,2464,452,53,53,http://localhost/logout,1125,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-135,text,TRUE,,482,0,53,53,null,0,0,0,,,,,,
1.65546E+12,1142,logout,200,OK,Workers 1-96,text,TRUE,,2464,461,52,52,http://localhost/logout,1142,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-96,text,TRUE,,480,0,52,52,null,0,0,0,,,,,,
1.65546E+12,7311,Purchase Items,200,OK,Workers 1-123,text,TRUE,,3681,1951,51,51,http://localhost/purchaseCart,7311,0,0,,,,,,
1.65546E+12,1149,logout,200,OK,Workers 1-94,text,TRUE,,2466,452,51,51,http://localhost/logout,1149,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-94,text,TRUE,,479,0,51,51,null,0,0,0,,,,,,
1.65546E+12,1168,logout,200,OK,Workers 1-43,text,TRUE,,2465,455,50,50,http://localhost/logout,1168,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-43,text,TRUE,,480,0,50,50,null,0,0,0,,,,,,
1.65546E+12,1199,logout,200,OK,Workers 1-10,text,TRUE,,2464,455,49,49,http://localhost/logout,1199,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-10,text,TRUE,,478,0,49,49,null,0,0,0,,,,,,
1.65546E+12,1211,logout,200,OK,Workers 1-140,text,TRUE,,2465,455,48,48,http://localhost/logout,1211,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-140,text,TRUE,,482,0,48,48,null,0,0,0,,,,,,
1.65546E+12,1226,logout,200,OK,Workers 1-88,text,TRUE,,2465,458,47,47,http://localhost/logout,1226,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-88,text,TRUE,,480,0,47,47,null,0,0,0,,,,,,
1.65546E+12,1335,logout,200,OK,Workers 1-107,text,TRUE,,2465,449,46,46,http://localhost/logout,1335,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-107,text,TRUE,,481,0,46,46,null,0,0,0,,,,,,
1.65546E+12,1434,logout,200,OK,Workers 1-101,text,TRUE,,2466,473,45,45,http://localhost/logout,1434,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-101,text,TRUE,,481,0,45,45,null,0,0,0,,,,,,
1.65546E+12,1453,logout,200,OK,Workers 1-98,text,TRUE,,2466,476,44,44,http://localhost/logout,1453,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-98,text,TRUE,,480,0,44,44,null,0,0,0,,,,,,
1.65546E+12,13223,Purchase Items,200,OK,Workers 1-100,text,TRUE,,3681,2047,43,43,http://localhost/purchaseCart,13223,0,0,,,,,,
1.65546E+12,1556,logout,200,OK,Workers 1-128,text,TRUE,,2464,476,43,43,http://localhost/logout,1556,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-128,text,TRUE,,482,0,43,43,null,0,0,0,,,,,,
1.65546E+12,1577,logout,200,OK,Workers 1-48,text,TRUE,,2465,467,42,42,http://localhost/logout,1577,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-48,text,TRUE,,480,0,42,42,null,0,0,0,,,,,,
1.65546E+12,1595,logout,200,OK,Workers 1-131,text,TRUE,,2466,476,41,41,http://localhost/logout,1595,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-131,text,TRUE,,482,0,41,41,null,0,0,0,,,,,,
1.65546E+12,12538,Purchase Items,200,OK,Workers 1-89,text,TRUE,,3680,1951,40,40,http://localhost/purchaseCart,12538,0,1,,,,,,
1.65546E+12,1797,logout,200,OK,Workers 1-51,text,TRUE,,2464,455,40,40,http://localhost/logout,1797,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-51,text,TRUE,,480,0,40,40,null,0,0,0,,,,,,
1.65546E+12,7701,Purchase Items,200,OK,Workers 1-113,text,TRUE,,3681,1951,39,39,http://localhost/purchaseCart,7701,0,1,,,,,,
1.65546E+12,1809,logout,200,OK,Workers 1-138,text,TRUE,,2465,476,39,39,http://localhost/logout,1809,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-138,text,TRUE,,482,0,39,39,null,0,0,0,,,,,,
1.65546E+12,1828,logout,200,OK,Workers 1-52,text,TRUE,,2464,467,38,38,http://localhost/logout,1828,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-52,text,TRUE,,480,0,38,38,null,0,0,0,,,,,,
1.65546E+12,1839,logout,200,OK,Workers 1-102,text,TRUE,,2466,449,37,37,http://localhost/logout,1838,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-102,text,TRUE,,481,0,37,37,null,0,0,0,,,,,,
1.65546E+12,1845,logout,200,OK,Workers 1-73,text,TRUE,,2464,449,36,36,http://localhost/logout,1845,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-73,text,TRUE,,480,0,36,36,null,0,0,0,,,,,,
1.65546E+12,35,logout,200,OK,Workers 1-113,text,TRUE,,2465,449,35,35,http://localhost/logout,34,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-113,text,TRUE,,482,0,35,35,null,0,0,0,,,,,,
1.65546E+12,18164,Purchase Items,200,OK,Workers 1-142,text,TRUE,,3680,1951,34,34,http://localhost/purchaseCart,18164,0,0,,,,,,
1.65546E+12,12543,Purchase Items,200,OK,Workers 1-86,text,TRUE,,3680,1963,34,34,http://localhost/purchaseCart,12542,0,1,,,,,,
1.65546E+12,98,logout,200,OK,Workers 1-89,text,TRUE,,2465,479,34,34,http://localhost/logout,98,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-89,text,TRUE,,480,0,34,34,null,0,0,0,,,,,,
1.65546E+12,21881,Purchase Items,200,OK,Workers 1-67,text,TRUE,,3681,2023,33,33,http://localhost/purchaseCart,21881,0,1,,,,,,
1.65546E+12,172,logout,200,OK,Workers 1-100,text,TRUE,,2464,479,33,33,http://localhost/logout,172,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-100,text,TRUE,,481,0,33,33,null,0,0,0,,,,,,
1.65546E+12,13277,Purchase Items,200,OK,Workers 1-97,text,TRUE,,3680,2011,32,32,http://localhost/purchaseCart,13277,0,1,,,,,,
1.65546E+12,13713,Purchase Items,200,OK,Workers 1-103,text,TRUE,,3681,1999,32,32,http://localhost/purchaseCart,13713,0,1,,,,,,
1.65546E+12,290,logout,200,OK,Workers 1-123,text,TRUE,,2465,470,32,32,http://localhost/logout,290,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-123,text,TRUE,,482,0,32,32,null,0,0,0,,,,,,
1.65546E+12,326,logout,200,OK,Workers 1-125,text,TRUE,,2466,473,31,31,http://localhost/logout,326,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-125,text,TRUE,,482,0,31,31,null,0,0,0,,,,,,
1.65546E+12,349,logout,200,OK,Workers 1-146,text,TRUE,,2466,476,30,30,http://localhost/logout,349,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-146,text,TRUE,,482,0,30,30,null,0,0,0,,,,,,
1.65546E+12,386,logout,200,OK,Workers 1-143,text,TRUE,,2465,464,29,29,http://localhost/logout,386,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-143,text,TRUE,,482,0,29,29,null,0,0,0,,,,,,
1.65546E+12,394,logout,200,OK,Workers 1-133,text,TRUE,,2466,461,28,28,http://localhost/logout,394,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-133,text,TRUE,,482,0,28,28,null,0,0,0,,,,,,
1.65546E+12,420,logout,200,OK,Workers 1-120,text,TRUE,,2466,458,27,27,http://localhost/logout,420,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-120,text,TRUE,,482,0,27,27,null,0,0,0,,,,,,
1.65546E+12,441,logout,200,OK,Workers 1-14,text,TRUE,,2466,473,26,26,http://localhost/logout,441,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-14,text,TRUE,,480,0,26,26,null,0,0,0,,,,,,
1.65546E+12,468,logout,200,OK,Workers 1-7,text,TRUE,,2465,452,25,25,http://localhost/logout,468,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-7,text,TRUE,,477,0,25,25,null,0,0,0,,,,,,
1.65546E+12,547,logout,200,OK,Workers 1-129,text,TRUE,,2466,455,24,24,http://localhost/logout,547,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-129,text,TRUE,,482,0,24,24,null,0,0,0,,,,,,
1.65546E+12,16785,Purchase Items,200,OK,Workers 1-35,text,TRUE,,3681,1975,23,23,http://localhost/purchaseCart,16785,0,1,,,,,,
1.65546E+12,571,logout,200,OK,Workers 1-147,text,TRUE,,2465,461,23,23,http://localhost/logout,571,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-147,text,TRUE,,482,0,23,23,null,0,0,0,,,,,,
1.65546E+12,15714,Purchase Items,200,OK,Workers 1-139,text,TRUE,,3604,1987,22,22,http://localhost/purchaseCart,15714,0,1,,,,,,
1.65546E+12,6916,Purchase Items,200,OK,Workers 1-130,text,TRUE,,3616,2071,22,22,http://localhost/purchaseCart,6916,0,0,,,,,,
1.65546E+12,615,logout,200,OK,Workers 1-32,text,TRUE,,2465,467,22,22,http://localhost/logout,615,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-32,text,TRUE,,480,0,22,22,null,0,0,0,,,,,,
1.65546E+12,728,logout,200,OK,Workers 1-36,text,TRUE,,2464,458,21,21,http://localhost/logout,728,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-36,text,TRUE,,479,0,21,21,null,0,0,0,,,,,,
1.65546E+12,14633,Purchase Items,200,OK,Workers 1-118,text,TRUE,,3681,2071,20,20,http://localhost/purchaseCart,14633,0,0,,,,,,
1.65546E+12,849,logout,200,OK,Workers 1-141,text,TRUE,,2465,479,20,20,http://localhost/logout,849,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-141,text,TRUE,,482,0,20,20,null,0,0,0,,,,,,
1.65546E+12,15139,Purchase Items,200,OK,Workers 1-127,text,TRUE,,3682,1963,19,19,http://localhost/purchaseCart,15139,0,1,,,,,,
1.65546E+12,975,logout,200,OK,Workers 1-126,text,TRUE,,2465,470,19,19,http://localhost/logout,975,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-126,text,TRUE,,482,0,19,19,null,0,0,0,,,,,,
1.65546E+12,1079,logout,200,OK,Workers 1-23,text,TRUE,,2377,470,18,18,http://localhost/logout,1079,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-23,text,TRUE,,480,0,18,18,null,0,0,0,,,,,,
1.65546E+12,31,logout,200,OK,Workers 1-127,text,TRUE,,2463,467,17,17,http://localhost/logout,30,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-127,text,TRUE,,482,0,17,17,null,0,0,0,,,,,,
1.65546E+12,55,logout,200,OK,Workers 1-118,text,TRUE,,2464,467,16,16,http://localhost/logout,55,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-118,text,TRUE,,482,0,16,16,null,0,0,0,,,,,,
1.65546E+12,19187,Purchase Items,200,OK,Workers 1-137,text,TRUE,,3682,2011,15,15,http://localhost/purchaseCart,19187,0,1,,,,,,
1.65546E+12,6982,Purchase Items,200,OK,Workers 1-136,text,TRUE,,3681,1987,15,15,http://localhost/purchaseCart,6982,0,1,,,,,,
1.65546E+12,122,logout,200,OK,Workers 1-130,text,TRUE,,2464,476,15,15,http://localhost/logout,122,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-130,text,TRUE,,481,0,15,15,null,0,0,0,,,,,,
1.65546E+12,131,logout,200,OK,Workers 1-139,text,TRUE,,2464,461,14,14,http://localhost/logout,131,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-139,text,TRUE,,482,0,14,14,null,0,0,0,,,,,,
1.65546E+12,152,logout,200,OK,Workers 1-35,text,TRUE,,2465,473,13,13,http://localhost/logout,152,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-35,text,TRUE,,480,0,13,13,null,0,0,0,,,,,,
1.65546E+12,16492,Purchase Items,200,OK,Workers 1-145,text,TRUE,,3682,2059,12,12,http://localhost/purchaseCart,16492,0,1,,,,,,
1.65546E+12,20587,Purchase Items,200,OK,Workers 1-109,text,TRUE,,3680,1951,12,12,http://localhost/purchaseCart,20587,0,0,,,,,,
1.65546E+12,261,logout,200,OK,Workers 1-103,text,TRUE,,2466,449,12,12,http://localhost/logout,261,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-103,text,TRUE,,481,0,12,12,null,0,0,0,,,,,,
1.65546E+12,17589,Purchase Items,200,OK,Workers 1-9,text,TRUE,,3681,1975,11,11,http://localhost/purchaseCart,17589,0,0,,,,,,
1.65546E+12,285,logout,200,OK,Workers 1-97,text,TRUE,,2466,452,11,11,http://localhost/logout,285,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-97,text,TRUE,,480,0,11,11,null,0,0,0,,,,,,
1.65546E+12,303,logout,200,OK,Workers 1-67,text,TRUE,,2464,461,10,10,http://localhost/logout,303,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-67,text,TRUE,,480,0,10,10,null,0,0,0,,,,,,
1.65546E+12,337,logout,200,OK,Workers 1-86,text,TRUE,,2464,470,9,9,http://localhost/logout,337,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-86,text,TRUE,,480,0,9,9,null,0,0,0,,,,,,
1.65546E+12,355,logout,200,OK,Workers 1-142,text,TRUE,,2466,479,8,8,http://localhost/logout,354,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-142,text,TRUE,,481,0,8,8,null,0,0,0,,,,,,
1.65546E+12,47,logout,200,OK,Workers 1-9,text,TRUE,,2465,467,7,7,http://localhost/logout,47,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-9,text,TRUE,,477,0,7,7,null,0,0,0,,,,,,
1.65546E+12,68,logout,200,OK,Workers 1-109,text,TRUE,,2465,449,6,6,http://localhost/logout,67,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-109,text,TRUE,,481,0,6,6,null,0,0,0,,,,,,
1.65546E+12,88,logout,200,OK,Workers 1-145,text,TRUE,,2464,461,5,5,http://localhost/logout,88,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-145,text,TRUE,,482,0,5,5,null,0,0,0,,,,,,
1.65546E+12,121,logout,200,OK,Workers 1-136,text,TRUE,,2465,452,4,4,http://localhost/logout,121,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-136,text,TRUE,,482,0,4,4,null,0,0,0,,,,,,
1.65546E+12,135,logout,200,OK,Workers 1-137,text,TRUE,,2465,464,3,3,http://localhost/logout,135,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-137,text,TRUE,,482,0,3,3,null,0,0,0,,,,,,
1.65546E+12,12976,Purchase Items,200,OK,Workers 1-81,text,TRUE,,3682,1975,2,2,http://localhost/purchaseCart,12975,0,0,,,,,,
1.65546E+12,10,logout,200,OK,Workers 1-81,text,TRUE,,2466,476,2,2,http://localhost/logout,10,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-81,text,TRUE,,480,0,2,2,null,0,0,0,,,,,,
1.65546E+12,18612,Purchase Items,200,OK,Workers 1-33,text,TRUE,,3680,2071,1,1,http://localhost/purchaseCart,18612,0,1,,,,,,
1.65546E+12,10,logout,200,OK,Workers 1-33,text,TRUE,,2466,479,1,1,http://localhost/logout,10,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-33,text,TRUE,,479,0,1,1,null,0,0,0,,,,,,
